eta_a,eta_e,eta_z,eta_r
-0.0856544026271595,-0.00561771089522742,-0.304759012608808,0.0887845161552857
-8.53094435770589,0.0266865815878643,-2.42799020791258,-0.308872489426862
-0.764806046573565,0.00232823930057865,-1.09865085239491,-0.162819824437934
8.47113681289108,-0.0798257327810637,0.633461735919037,0.561015390553368
4.13283114161009,0.00213446168390421,0.618174643454832,-0.422921443310763
1.40034899754306,0.0412950857969751,-0.135722165049442,1.0062659042999
2.73961563292967,-0.00529728454167746,-0.249985948414834,0.129173586109911
-5.10856321011694,0.0398300805447933,-2.07731416846085,-0.224583817368341
0.83029464774456,0.00737898332125186,-1.09101835165379,1.5520253206344
-0.566696057151075,0.00630408408940765,-0.0490835878683996,0.51592696038386
-6.52864728790939,0.0178543454520139,-1.18150488503685,-0.200631663157685
-3.90638205864477,0.0315724650950571,0.157751861770409,0.223847767775879
0.775379685049394,0.0221162844528131,0.679903949305013,0.455401278805682
2.47516113741391,-0.00374656840723505,0.711480955155957,-0.120592131082913
2.66133821244232,-0.000619711039574733,0.713749942603325,0.214033310541421
1.25970524408099,0.0110795517605418,0.722514972220235,-0.279060376955564
2.01668435063802,-0.0198888568822099,0.566766530608436,-0.32731401854443
4.09953450918281,0.0308835167577512,0.769861930916868,0.0427669074548555
1.31238451422673,-0.00754059255465166,0.348059542908914,0.368473261091386
-2.67161638253714,0.0192467436665131,0.245830279766163,-0.15967376616831
-1.13456556107695,-0.0198352934652051,-0.207360215020874,-0.271884974410236
-0.707065599023624,0.0345694047243731,0.526130194255156,-0.0988303034119227
1.05566087850747,0.0260691587242529,0.617181362186365,-0.192687272626738
0.323527984398291,-0.0186276917131801,-0.224489791950912,-0.0276002702174902
-0.203449259917373,0.0271465956039981,0.502025654762642,0.148869957493678
-2.03595915317624,-0.00318219996273984,-0.184145829666453,0.0148446198923906
-1.57232223776485,-0.0036586786619443,0.180845235379478,-0.238925775162471
-1.16878304592877,-0.00519574499897232,0.0106761986342768,-0.000419147188417179
-0.809764797161872,-0.023991362321543,-0.0467990060278537,-0.0652839429244773
0.183305770703857,0.0110237938750574,0.566822045133809,-0.0939969556037132
-0.111034898057077,-0.00699649765613798,0.415578458061609,0.118214112926751
0.578642126037349,0.00323417182156735,0.614807684812719,-0.448028970511615
-0.0719554319106767,0.0124624915779442,0.0814020360478194,-0.0047199296659779
